name,street_address,city,postcode,phone_number,job,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,score
Natalie Moreno,2504 Alexandra Garden Apt. 333,Pearsonborough,92370,644.793.9240,"Surveyor, building",4,136.9,0,1,Surburban,1,Phone,Buy One Get One,0.459157149786989
James Torres,6046 Freeman Squares Apt. 246,North Jorgebury,45679,(419)621-6687,Museum education officer,7,311.57,1,0,Rural,0,Web,No Offer,1.0710294771018771
Linda Anderson,354 Wiggins Valley Suite 022,Boyerview,24580,(520)287-0532x65547,Horticultural consultant,9,154.87,1,0,Rural,1,Phone,No Offer,1.1785167559998186
Amanda Torres,532 Ferguson Centers Apt. 324,East Johnborough,62538,6152910859,"Social research officer, government",3,277.31,1,1,Rural,0,Phone,Discount,1.007918954752637
Lauren Hammond,429 Simmons Bypass Suite 957,Grahamchester,66220,329.026.4969x28719,Air cabin crew,5,121.46,0,1,Rural,1,Phone,No Offer,0.8392053736059021
Susan Price,450 Ortega Lane Suite 356,Amystad,95186,8864627865,Ergonomist,4,29.99,1,0,Surburban,1,Web,No Offer,1.035139329657058
Matthew Campos,78471 Miranda Valleys,East Craig,85146,635-698-9829,Chief Financial Officer,1,117.79,0,1,Surburban,0,Web,Discount,0.4717514548937493
Russell Higgins,202 Cole Crossing,Port Donna,73064,387-240-5104x09864,Naval architect,8,29.99,1,0,Rural,0,Web,Buy One Get One,1.7819902111330832
Lori Edwards,686 Martin Cliff Apt. 166,Lake Jessica,20407,435-274-5303,"Production assistant, radio",2,325.41,1,0,Urban,0,Web,No Offer,0.3917180267734026
Maria Owens,643 Mcknight Valley,Stewartside,5774,9017309335,Architectural technologist,2,487.68,1,1,Urban,0,Multichannel,No Offer,0.6357306121162969
Cynthia Sutton,1634 Derek Unions Apt. 331,Andrewsbury,11311,836-043-0984x9489,Advertising account executive,7,329.26,0,1,Urban,0,Web,Discount,1.1423376948941688
Robert Nelson,5954 Wanda Valley,Zimmermanhaven,92276,+1-922-992-0580x702,Dramatherapist,8,73.18,0,1,Urban,1,Phone,Discount,1.2303225770100614
Amanda Cline,0469 Jeffrey Hill,Port Michealland,23364,+1-448-728-6870x5089,Adult nurse,1,820.97,1,0,Urban,1,Web,Discount,1.2606610117984127
Rebekah Wilson,8750 Gina Union Apt. 781,Lake Morganbury,96031,+1-258-123-2539x53121,"Engineer, maintenance (IT)",3,31.96,0,1,Rural,0,Web,No Offer,0.9063575766614432
Jennifer Anderson,04829 Marcus Green Apt. 271,Robinborough,88690,445.273.8286x935,Arts administrator,9,184.97,0,1,Surburban,0,Phone,Discount,1.8756648942440897
Richard Buck,7405 Marc Ports,West Jacqueline,43030,+1-424-777-3427,"Designer, television/film set",12,249.48,1,0,Surburban,0,Web,Discount,2.3761153765796106
Chad Cruz,29468 Megan Locks Apt. 084,South Jack,79103,(686)236-2688,Purchasing manager,1,411.89,1,1,Rural,0,Multichannel,Discount,2.350328678997914
Elaine Kennedy,216 Carter Union Apt. 492,Tracystad,1335,001-362-507-6143x09908,Firefighter,2,468.98,1,0,Surburban,0,Web,Buy One Get One,0.779891162769164
William Lee Jr.,331 Aaron Brook Suite 319,South Michael,85701,001-243-412-4795x270,Higher education lecturer,6,538.66,1,0,Surburban,1,Multichannel,No Offer,1.1065794940483014
Daniel Love,909 Mary Way Suite 930,Hopkinsside,55989,(763)380-9929x881,"Presenter, broadcasting",2,215.09,1,0,Urban,1,Web,Buy One Get One,1.1382567005977458
Andrea Lawson,922 Thomas Fork Apt. 545,Barnettberg,77394,932-724-5149x1329,Music therapist,9,29.99,0,1,Surburban,0,Phone,Buy One Get One,0.9552721377808004
Briana Rogers,903 David Trail,West Jeremytown,17396,075.574.6587x34782,Intelligence analyst,2,69.17,1,0,Urban,0,Web,Discount,2.673155100272364
Mary Maldonado,912 Amy Avenue Suite 563,New Samuel,1436,011.028.4889x7874,Mental health nurse,6,155.0,1,0,Urban,0,Web,No Offer,0.4664959728851146
Matthew Anderson,744 Holly Mountain,Shermanmouth,72316,208.687.8051x3246,Medical secretary,4,347.48,1,0,Urban,1,Web,Buy One Get One,0.7023015927927665
Kathy Sheppard,2001 Vazquez Dale Apt. 966,Wilsonchester,99470,(141)509-5379x4627,"Surveyor, minerals",2,423.85,0,1,Urban,1,Phone,Discount,1.0327778241484835
Robert Henry,13804 Austin Square Apt. 095,Baxterbury,80230,749-498-6383x31653,Marine scientist,2,102.38,1,0,Urban,1,Web,Discount,0.7259615725815642
Raymond Martin,9378 Griffin Groves Suite 921,Saraton,58230,(526)250-3742x83710,"Research officer, political party",6,71.06,0,1,Urban,1,Phone,No Offer,1.2475040365660055
Whitney Bryant,569 Mccann Unions,West Christine,21817,077.833.7113x305,Freight forwarder,5,39.02,1,0,Rural,0,Phone,Discount,1.2797788890619093
Mary Sanchez,99864 Sean Bridge,Myersstad,49817,044-688-1821x92509,"Runner, broadcasting/film/video",3,267.7,1,0,Surburban,1,Web,Buy One Get One,1.938929738990916
Kevin Price,47247 Meadows Light Apt. 993,South Christinahaven,29614,428-747-1540,Telecommunications researcher,6,44.67,0,1,Surburban,0,Web,Buy One Get One,1.5970960673290846
William Waters,48012 Palmer Loaf Apt. 591,West Julie,95908,001-923-532-5738,Barrister,9,56.33,1,0,Rural,1,Web,Buy One Get One,1.205508965855289
Jonathan Young,653 Kevin Stravenue Suite 622,Lake Andrewborough,90749,526.259.3937x55985,Jewellery designer,9,85.56,1,0,Surburban,0,Web,No Offer,1.2289580913537377
Brian Ramos Jr.,39864 Mary Ways,Arellanotown,26390,+1-420-855-8475x021,Educational psychologist,12,29.99,0,1,Urban,0,Web,No Offer,1.3661066823189958
William Hawkins,7690 Taylor Haven Suite 518,Port Jason,49648,6825060293,Early years teacher,6,383.09,0,1,Rural,0,Multichannel,Buy One Get One,1.2837569017356594
Nathan Johnson,355 Yolanda Forest Suite 012,Michaelberg,55794,+1-535-554-5535x127,Sports therapist,3,237.01,1,1,Urban,1,Web,Discount,2.082221496794458
Janice Smith,74384 Lindsay Green,Johnsonberg,57952,036-952-2124,Jewellery designer,8,91.27,0,1,Rural,0,Phone,Buy One Get One,1.1681559173738325
Kathy Meza,678 Baker Forges,Reginaldstad,62233,620.930.5372,"Conservator, furniture",10,29.99,0,1,Surburban,1,Web,No Offer,0.4022026263782407
Raymond Fowler,851 Santana Trace,Meganstad,50847,220.227.2002,Barrister's clerk,1,191.79,1,0,Urban,0,Web,Buy One Get One,0.7736116771818833
Bobby White,143 Beasley Inlet Suite 906,New Brenda,41447,046.033.5668,Tourism officer,11,57.88,0,1,Surburban,1,Web,Buy One Get One,1.1967333837595195
Joe Bond,54310 Michelle Garden Suite 346,Port Timothyhaven,84210,736-754-9208x4781,Learning mentor,2,181.68,0,1,Surburban,1,Phone,Discount,0.9824748002023532
Jared Fleming,78825 Wright Cliffs,New Maryshire,1359,(221)034-4112,Field seismologist,1,556.08,1,1,Rural,1,Multichannel,Buy One Get One,1.0620425963514484
Lisa Mclaughlin,423 Jackson Expressway Suite 573,Wallsside,68127,001-529-649-7091x34880,Retail banker,3,626.62,1,0,Surburban,1,Phone,No Offer,1.2567906019714647
Scott Martin,861 Kimberly Knolls,Port Rachelstad,86665,610-726-0609x8671,Insurance claims handler,1,627.22,0,1,Urban,1,Web,Discount,1.5241540340043365
Mackenzie Wilson,943 Moore Islands Apt. 554,West Emily,77567,(292)292-8606x179,Airline pilot,2,361.93,1,1,Surburban,1,Phone,Discount,1.0151032370788269
Sharon Woods,2597 Romero Ports Apt. 084,Elizabethberg,55129,152-763-9595x17359,"Investment banker, corporate",10,91.97,1,0,Urban,0,Web,Buy One Get One,0.7321819067466107
Isaac Price,74650 Rhonda Drive Suite 682,West Aprilton,52947,001-047-878-7024x503,Metallurgist,3,64.82,0,1,Surburban,0,Phone,Buy One Get One,1.4967381225455083
Eduardo Green,4467 Scott Plaza Apt. 438,Lauriechester,68407,+1-230-873-0969x83203,Secondary school teacher,5,130.69,0,1,Urban,1,Phone,Discount,0.9076139642263088
Francis Andersen,2459 Dixon Ferry,Lindsayside,18776,001-407-616-3159x45719,Tourism officer,1,1816.83,0,1,Urban,1,Phone,Discount,1.044853887273029
Jack Collins,8834 George Route,Bethville,97760,(675)592-0149,Television/film/video producer,2,392.0,1,0,Surburban,0,Multichannel,No Offer,1.4115172946990313
Katie Wood,065 Arthur Cove,West Kayla,32046,203.914.8241x59781,"Chemist, analytical",8,29.99,1,0,Urban,1,Web,Discount,0.7412288436941332
Amanda Escobar,27787 Hall Spring Apt. 804,North Cliffordshire,34130,941-525-2045,Sport and exercise psychologist,2,605.23,0,1,Rural,1,Web,Discount,1.9525823026820253
Laurie Kent,0157 Smith Oval Suite 998,Markport,73581,001-549-539-4755x4141,"Scientist, marine",9,74.06,0,1,Surburban,1,Web,No Offer,1.3070803003944542
Stephanie Long,795 John Lake,West Larrymouth,24195,001-864-379-7036x7651,Insurance account manager,2,52.31,1,0,Urban,1,Phone,Buy One Get One,1.4709508693532565
Ronald Romero,038 Short Path,Ricechester,91056,001-014-509-0485x86490,"Geologist, engineering",5,298.92,0,1,Rural,0,Multichannel,Discount,1.3278024556819623
Corey Morales,65179 Michelle Crest Apt. 658,East Cheryl,11470,917.866.7542,Regulatory affairs officer,10,53.25,0,1,Surburban,0,Web,No Offer,1.5558318792146757
Dr. Pamela Reed DDS,721 Burgess Lodge Suite 001,Kevinville,34126,258.592.3413x97833,Equality and diversity officer,10,31.12,1,0,Urban,0,Phone,Buy One Get One,2.2628963822435804
Sarah Smith,469 Little Drives Apt. 625,Sandovalmouth,41734,(443)809-4022x398,Sports administrator,10,63.04,0,1,Surburban,1,Web,No Offer,0.9630421671547243
Adam Frazier,6445 Castillo Village Apt. 965,East Alexander,45284,758.248.6402x51721,Soil scientist,1,486.42,1,0,Rural,0,Multichannel,Discount,1.8391379261248115
Christopher Cabrera,8629 Kevin Views,New Robertborough,43641,530.149.6374x326,Advertising art director,9,182.61,0,1,Surburban,1,Phone,Buy One Get One,0.9461636037213644
Christian Vargas,07654 Rachel Courts Apt. 585,Melindaborough,31210,410-817-5953,Trading standards officer,6,221.51,1,0,Surburban,0,Multichannel,Discount,0.4187881044531462
Jill Tran,50273 Cook Cliff,Collinsside,79734,252-994-5454,Clinical biochemist,3,394.57,1,0,Urban,0,Phone,Buy One Get One,0.8182453528724014
Jennifer Preston,8513 Taylor Hollow,Port Jamesmouth,32721,+1-106-653-8762x708,Technical brewer,10,29.99,0,1,Surburban,0,Phone,Discount,0.6302634139700845
James Gibson,7802 Linda Plaza,South Katherineside,70620,4968912188,Petroleum engineer,10,312.3,1,1,Surburban,1,Multichannel,Discount,1.1522767650132792
Michael Parker,8444 Combs Road,East Andrea,40101,+1-170-866-0660x4037,Metallurgist,9,29.99,0,1,Surburban,0,Web,Discount,1.228447123160513
Ashley Mitchell,69224 Avila Estate Apt. 885,Rasmussenfort,73260,(042)174-7302x189,Toxicologist,2,66.99,0,1,Urban,0,Web,Buy One Get One,0.8452679548228729
Hannah Gomez,203 Edward Place Apt. 729,Port Kathleenton,48149,(445)709-7816x83994,Town planner,1,131.58,0,1,Surburban,1,Phone,Discount,1.104438669540122
Linda Thomas,5572 Vanessa Creek Apt. 540,Joshuamouth,73349,224-798-8057x574,"Engineer, control and instrumentation",1,255.48,0,1,Urban,1,Multichannel,Discount,0.12850962134673316
Kathleen Fleming,7592 Chen Gateway,Port Anne,4508,5610945806,Horticultural consultant,4,74.81,1,0,Urban,1,Phone,Discount,1.0992471196551183
James Carter,7647 Bobby View Suite 860,Port Nicholas,24011,001-562-291-1008x44433,Orthoptist,3,32.89,1,0,Urban,0,Web,No Offer,0.9939985664259052
Melissa Hill,3873 Brittany Keys Suite 096,Lake Jeffrey,20021,962-528-7648x74840,Barrister's clerk,7,146.96,1,0,Surburban,1,Phone,Discount,0.6127848224095754
Dennis Chase,701 Vincent Parks Suite 826,Port Ryan,80026,(013)333-9994,Production engineer,1,1245.43,1,1,Urban,1,Phone,Buy One Get One,1.1998940521101231
Lauren Howell,022 Ian Neck Suite 159,Lisaport,44965,521.832.5587x68697,Newspaper journalist,2,754.59,1,0,Surburban,1,Web,Discount,1.3902329757933574
Ashley Baker,1500 Weber Fields,Normanshire,32088,417-899-9559x757,Primary school teacher,6,141.4,0,1,Rural,0,Phone,No Offer,1.0158495670456071
Jaclyn Mcfarland,474 Victor Island,Langside,7611,304-748-8517,Dealer,4,29.99,0,1,Surburban,1,Web,No Offer,1.4874336469876903
Thomas Martinez,996 Kristen Station,Richardland,95782,073-039-0707,Community pharmacist,10,29.99,1,0,Urban,0,Web,Buy One Get One,0.9766489353544566
Andrew Gill,688 Alexander Bypass,Stephanieview,87551,(187)200-6224,Accounting technician,2,389.3,0,1,Urban,0,Phone,Discount,1.1533571086048242
Laura Robles,0705 Burns Land Apt. 939,North Melvin,21521,6824628585,Adult guidance worker,6,270.97,1,0,Surburban,1,Multichannel,Buy One Get One,0.6123674336917884
Amanda Brewer,30415 Samantha Parks,Burnettside,61204,+1-686-877-9296x221,"Nurse, learning disability",11,884.26,1,1,Rural,1,Phone,No Offer,0.2994984998472843
Ivan Berg,106 Barrera Shores,Lake Elizabethstad,70959,2870841338,Biomedical engineer,2,1084.93,1,0,Surburban,1,Multichannel,Buy One Get One,1.08767248343248
Gary Mcdonald,23436 Norman Forks,South Jennifer,65258,704.054.6678,Licensed conveyancer,2,42.24,0,1,Surburban,0,Web,Discount,1.234232661554541
Troy Cunningham,775 Duke Street,Danielchester,36117,(363)721-8208x74388,Forensic scientist,10,183.93,0,1,Urban,1,Web,Buy One Get One,1.7542288403415098
Heather Cook,6074 Dana Burgs Apt. 405,Teresaside,78106,(739)423-8016x597,Museum/gallery curator,10,90.12,1,0,Surburban,0,Phone,Buy One Get One,0.3014786092648352
Lisa Little,462 Brenda Ramp,West Hannah,56709,(567)170-7705,Materials engineer,10,237.21,1,0,Rural,0,Web,No Offer,1.2010882570931412
Nicholas Chapman,679 Hubbard Run,East Caseyville,13690,9944508026,Broadcast engineer,11,254.91,1,1,Surburban,0,Web,Discount,1.0532044736119257
Jennifer Vaughan,736 Mary Extensions,South Austin,42621,375.362.0670x0967,Tax adviser,7,220.43,0,1,Surburban,0,Web,Buy One Get One,1.1113903627786432
John Smith,24656 Erica View,Nelsonborough,57373,8340233277,Chartered certified accountant,11,157.6,1,0,Surburban,1,Web,Buy One Get One,0.5912092791332164
William Wright,443 Williams Cliffs Apt. 112,Thompsonside,2481,374-652-6431,"Conservator, museum/gallery",1,911.82,1,1,Surburban,1,Phone,Buy One Get One,2.2288562671462047
Paul Hobbs,4679 Martinez Squares Apt. 293,Stevenfurt,50155,(132)037-8094x28206,"Geologist, wellsite",6,532.51,0,1,Surburban,1,Multichannel,Buy One Get One,0.7423231227541667
Chloe Key,064 Dunn Wells Suite 341,East Troyfurt,40479,(860)266-9114x45298,Medical physicist,4,254.28,1,1,Urban,0,Phone,Buy One Get One,2.186263174241752
Tonya Preston,39624 Angela Circles,West Dennis,11975,299-776-0101x1507,"Restaurant manager, fast food",4,557.47,1,0,Urban,1,Web,No Offer,1.2516089519447036
Melinda Rodriguez,4376 Paul Plains Apt. 726,Liumouth,59859,628.903.9072,"Scientist, research (life sciences)",6,74.83,1,0,Surburban,1,Phone,No Offer,0.9947918546591183
Jesus Kaiser,949 Dylan Fields,Lake Michaelborough,84240,829-098-3930x8130,Legal executive,12,33.74,1,0,Urban,1,Web,No Offer,1.524967073154671
Jonathan Morris,182 Rhodes Walks,Barneschester,69391,667.094.0579x4400,Art gallery manager,9,97.26,1,0,Urban,0,Web,Buy One Get One,1.9703900219382289
Michael Ritter,0044 Nicholas Cliffs Suite 132,South Andrewshire,58772,001-703-053-4921x85708,"Administrator, sports",3,30.69,0,1,Surburban,1,Web,No Offer,0.9068538457286394
Denise Pruitt,992 Wilson Forge,North Robert,92172,435-362-2562x80641,English as a second language teacher,2,171.53,0,1,Surburban,0,Phone,Discount,2.2525502299042803
Christopher Ramirez,305 Yates Port,Angelabury,83815,556-092-3447x498,Electronics engineer,11,284.96,0,1,Surburban,0,Multichannel,Discount,1.9178188325584367
Bobby Thompson,581 Davis Crest Suite 751,West Andrew,94691,056.033.4121,Dealer,2,144.88,1,0,Urban,0,Phone,No Offer,1.2443994783605363
Jennifer Rodriguez,955 Gibbs Fields,Port Caroline,55176,+1-932-136-8684x583,Energy engineer,2,49.29,0,1,Surburban,1,Phone,Buy One Get One,1.4118157537635916
Austin Dominguez,69964 Alicia Squares,Kimberlyfurt,48274,364.676.6232x345,"Conservation officer, historic buildings",11,29.99,1,0,Rural,1,Web,No Offer,0.8513851649078674
Shawn Brown,9147 Green Stravenue Suite 168,Lake Aliciaberg,62904,531.816.5916x48438,Estate manager/land agent,10,36.75,1,0,Urban,1,Phone,Discount,0.9772700371998057
David Evans,17886 James Mission,East Michaelmouth,78346,283-483-8030x3362,Paramedic,11,57.12,1,0,Surburban,1,Web,Discount,1.05983591168299
Brian Parker,359 Yvette Mission Apt. 298,Russellland,76273,(537)179-7087x5921,Broadcast engineer,9,216.12,0,1,Surburban,0,Web,Discount,1.2782558729831384
Scott Romero,585 Steven Centers,Arroyoport,14114,635.196.6293x8570,Retail banker,4,29.99,0,1,Urban,0,Phone,Discount,1.2508770670969709
Louis Roy,486 Seth Gardens,Chadburgh,85458,(291)156-5298x8946,Nature conservation officer,8,173.73,1,0,Surburban,0,Phone,No Offer,0.6168414828888995
Misty Martinez,6731 Jordan Mills,Stephensshire,68775,+1-741-362-6283,Exercise physiologist,5,331.44,0,1,Urban,0,Phone,Buy One Get One,0.6686814750855767
Debbie Cruz,94878 Perez Forge,Lake Bonniemouth,13945,903.455.3562,"Buyer, retail",9,139.84,0,1,Urban,1,Web,No Offer,0.9502617970197822
Audrey Parker,98270 Daniels Forks,Brownside,59842,(907)542-4777,Quarry manager,6,260.59,0,1,Urban,1,Web,Buy One Get One,2.1095019400732395
Alyssa Owens,179 Thomas Fork,Kingfort,5577,184-703-4721x4883,"Social research officer, government",5,442.34,1,1,Surburban,1,Multichannel,No Offer,0.8253573056930872
Rhonda Jenkins,90777 Sally Glens Apt. 960,Port Derek,37789,+1-899-455-6074x566,Water quality scientist,5,413.44,0,1,Surburban,0,Phone,Discount,0.8465538962875659
Christian Hines,0052 John Canyon Apt. 288,Patriciabury,1435,7741512250,Data scientist,4,59.89,1,0,Surburban,1,Web,No Offer,1.083493100861013
Jasmine Morris,09695 Robert Meadows,Brownberg,40839,079.840.6517,Location manager,10,151.66,1,0,Surburban,0,Phone,Buy One Get One,1.0038400729700123
Alan Howe,4661 Lang Meadow Apt. 288,New Danny,80888,001-564-102-2053x41378,Community arts worker,11,77.84,0,1,Urban,1,Phone,No Offer,1.3098592726230522
Alyssa Riley,22434 Isaiah Haven,North Taylor,21986,(544)167-1262x144,"Psychologist, educational",10,158.26,0,1,Surburban,0,Phone,Buy One Get One,2.895698874914183
Richard Osborne,947 Gregory Centers Apt. 590,Jamesburgh,94024,6343306808,"Teacher, early years/pre",12,79.63,0,1,Urban,1,Phone,Discount,1.2627948168888905
Donald Davis,326 Webb Via Apt. 398,Manningfort,47067,046.606.7626x69107,Research scientist (physical sciences),6,144.04,1,0,Surburban,1,Web,Buy One Get One,0.9131135727758808
Scott Strickland,37257 Reese Greens Apt. 868,East Brittanyborough,97504,+1-754-549-5837,Personnel officer,10,29.99,1,0,Urban,1,Web,Discount,0.9985019213100372
Joanna Fox,2174 David Shoal,Cartermouth,13264,909-133-4504,"Designer, exhibition/display",4,41.88,0,1,Urban,0,Phone,No Offer,0.6283543731232711
Chelsea Chavez DVM,0225 Jillian Knolls Apt. 858,Juliamouth,76481,901-093-9818,Film/video editor,10,145.43,1,0,Surburban,0,Phone,Buy One Get One,1.9870854881801945
Jonathan Bush,6184 Justin Ford,Williamsbury,70744,960-676-4022,Press photographer,10,29.99,1,0,Surburban,1,Web,Buy One Get One,0.6620895902967558
Allison Franco,3080 Petersen Corner,Jenkinsbury,64014,502.116.9424,Warehouse manager,4,91.55,0,1,Surburban,0,Web,No Offer,1.369621547487451
Selena Freeman,65069 Allison Crossing Suite 029,North Samanthaport,28791,(241)256-8907,Chartered management accountant,12,29.99,1,0,Surburban,0,Phone,Buy One Get One,1.2977344832086892
Jennifer Brown,72306 Bautista Plain,South Reginashire,68246,001-318-241-8314x793,Database administrator,7,206.21,1,0,Surburban,0,Web,Discount,1.9137754510674767
Sarah Smith,8114 Gary Drive,Andersonburgh,77129,(422)584-3831x7861,Museum education officer,1,230.99,1,0,Urban,0,Multichannel,No Offer,1.3982435081352842
Helen Terry,57505 Love Causeway Apt. 363,Martinton,42646,001-114-435-6831,Tax adviser,7,133.47,1,0,Surburban,0,Web,Buy One Get One,0.6885859988410539
Kenneth Gregory,30364 Pamela Mall,Collinsville,75753,(755)517-8928x0672,"Surveyor, building control",2,55.96,0,1,Urban,0,Phone,Discount,0.8292666531922629
Sarah Taylor,10023 Harris Spur,Rebeccaburgh,2172,(552)582-7772,Risk analyst,3,577.79,1,1,Urban,1,Multichannel,Discount,1.5418225141783504
Shelly Parker,330 Ashley Path Suite 809,Dennisside,69643,(497)597-3013,"Administrator, local government",5,200.96,1,0,Surburban,1,Web,No Offer,1.9145763997410288
Jason Gilbert,8340 Jones Forest,Lake Nathanielfort,24923,302.614.9174x0267,"Scientist, clinical (histocompatibility and immunogenetics)",12,83.3,0,1,Surburban,1,Web,Discount,1.1911922871337497
Laura Cruz,164 Kelly Rue,New Michael,6158,124-046-6920,Civil Service administrator,4,934.39,1,0,Surburban,1,Phone,Buy One Get One,1.2547948069654289
Kristin Moss,422 Flores Turnpike,East Chelseastad,54385,+1-298-606-1324x38077,Forensic psychologist,4,99.39,1,0,Surburban,0,Phone,Discount,0.24634084267510736
Scott Green,038 Morrison Oval Suite 657,Port Cynthiaberg,40804,302.353.2854x001,"Programmer, systems",1,115.56,1,0,Urban,1,Phone,Discount,0.7475386151690213
Dr. Laurie Garrison,641 Brian Ramp Suite 058,Port Mary,9267,849-196-5401x7135,"Editor, film/video",9,269.23,1,0,Urban,0,Web,No Offer,0.99829215299157
Jenna Herrera,31530 Wiley Locks Suite 027,Port Craig,31866,001-399-537-3801,Energy engineer,6,287.75,1,0,Rural,1,Multichannel,Buy One Get One,1.3420715026642678
Jaime Holden,0729 Hunter Extensions,Harrisview,66549,+1-630-134-2112x0558,Naval architect,10,29.99,1,0,Urban,0,Web,Discount,1.7154295002282631
Ashley Sanders,3204 White Harbors Suite 478,Danielborough,29605,469.436.6460x846,Marine scientist,6,35.88,0,1,Urban,1,Web,Buy One Get One,1.1223169855615882
Mr. John Martin,43435 Christine Roads Suite 568,Jeffreyhaven,58482,(381)136-4889x224,Architect,5,990.7,1,1,Surburban,1,Multichannel,No Offer,0.7809976866572678
Pamela Perez DDS,192 Marcus Crest Suite 349,Bakerhaven,57525,428.378.7916,TEFL teacher,10,64.67,0,1,Rural,1,Phone,Buy One Get One,2.5284261992253274
Matthew Malone,210 Thomas Estate,Port Laurenmouth,54502,+1-681-850-6563,Civil Service administrator,4,118.93,1,0,Surburban,0,Web,No Offer,0.2884579424567233
Anthony Cunningham,04956 White Trace Suite 019,Port Leonardburgh,54428,001-428-969-0345x8659,Agricultural consultant,6,50.67,1,0,Surburban,0,Web,Discount,0.6609260800749943
Kimberly Sandoval,541 Lisa Street Suite 258,Lake Melaniehaven,12581,7421204068,Contracting civil engineer,7,109.2,0,1,Urban,1,Web,Discount,1.0435573426858742
Veronica Miles,9746 Shawn Roads,Delgadoland,97828,059-624-9363,Advice worker,6,206.6,1,0,Surburban,0,Web,Discount,0.8450264715140693
James Figueroa,31150 Jones Mission Apt. 238,Prestonhaven,36527,+1-293-601-2393,Immunologist,7,365.56,1,1,Surburban,1,Phone,Buy One Get One,1.3116624954823242
Jeffrey Kennedy,16516 Scott Cliff Suite 072,Port Christopherfurt,8077,1293848814,Senior tax professional/tax inspector,5,98.22,1,0,Rural,1,Web,Discount,1.0677938205682571
Rebecca Baker,990 Kendra Loop,Josephside,50945,273-415-5214,Town planner,11,50.02,1,0,Surburban,0,Phone,Discount,0.3086023765311636
Kelly Brown,9555 Donald Brooks Apt. 206,Stefanieville,92770,865.105.5249x5249,"Engineer, building services",5,181.54,1,0,Surburban,0,Web,Buy One Get One,1.1232597498941648
Kimberly Herrera,637 Williams Plaza,Lake Rodney,83840,8986786068,"Conservation officer, nature",3,1118.27,1,1,Surburban,1,Multichannel,Buy One Get One,0.6792615414949894
Angela Soto,6330 Nelson Falls Suite 334,Port Carlos,3068,(209)181-7484x1242,Forensic scientist,9,451.07,0,1,Surburban,0,Multichannel,Discount,2.306613022858554
Gregory Jimenez,17833 Melissa Squares,Greenland,6670,(403)928-7768x08037,Press photographer,1,255.94,0,1,Urban,0,Phone,No Offer,0.740290915084029
Daniel Oliver,93803 Jason Trafficway Apt. 723,North James,44568,1237229214,Equities trader,2,1440.51,0,1,Surburban,1,Multichannel,Buy One Get One,1.8642026560845681
Joseph Robertson,1815 Miller Rapids,East Amy,45270,6107773443,Mechanical engineer,4,325.69,0,1,Rural,0,Multichannel,Discount,1.5386184044132962
Mario Mitchell,286 Raymond Groves,Joseburgh,56580,(546)415-8489,Advertising account executive,1,29.99,0,1,Rural,1,Web,No Offer,1.5328000473197567
Ryan Torres,8847 Jaime Expressway Suite 300,Robertchester,82776,(086)509-5957x75821,"Designer, furniture",1,319.65,1,1,Surburban,1,Web,Discount,1.7625527942536745
Joseph Johnson,165 Crystal Fort,Lake Sandrachester,89067,(511)433-3915x114,"Surveyor, mining",3,29.99,1,0,Surburban,1,Web,Buy One Get One,1.0513616173596534
Monica Webb,657 Amber Villages,Joshuafort,89779,946.862.9038,"Engineer, aeronautical",1,365.15,0,1,Surburban,1,Web,Discount,1.7518607663601555
Nicole Peterson,9843 Garrett Cliffs Apt. 891,Millerburgh,26196,+1-035-665-2404x9851,Patent examiner,1,101.9,0,1,Urban,1,Web,No Offer,0.9538560946370968
Troy Stone,71633 Thomas Cape,Lake Jerry,89353,556.171.0541x4336,Training and development officer,6,588.93,0,1,Urban,1,Web,Buy One Get One,1.3497425683490558
Alyssa Hall,636 Paula Fork,Codyton,51498,835-407-8583x874,Passenger transport manager,1,581.2,1,0,Urban,1,Phone,Buy One Get One,0.34904693278414034
Jeffrey Johns,25818 Walton Plains,Davisbury,5188,+1-445-696-3751x022,"Presenter, broadcasting",3,146.68,0,1,Surburban,0,Web,Buy One Get One,1.3863997378801316
Ashley Norman,81068 Osborn Canyon,Port Erinton,71872,829.512.5165x0243,Translator,5,29.99,1,0,Rural,0,Web,Buy One Get One,1.0116791324182932
James Bruce,3813 William Turnpike,Dominguezchester,62793,099.474.4430x266,Occupational hygienist,7,145.62,1,0,Rural,1,Web,No Offer,2.230831019376939
Patrick Bennett,20993 Vega Underpass,Julietown,75641,923-040-7376,Commissioning editor,2,516.25,1,0,Surburban,1,Phone,Discount,3.0284264866178483
Andrew Cruz,19829 Raymond Station Apt. 599,South Jason,18531,479.602.6311,"Engineer, water",2,468.61,1,0,Urban,0,Multichannel,Buy One Get One,1.080240814271164
Justin Petty,2424 Louis Port,West Kimberly,40172,(965)220-7415x6577,Technical author,1,205.27,0,1,Urban,1,Phone,Buy One Get One,0.7382805998502155
Rebekah Ho,731 Dennis Spring Apt. 212,Smithberg,80503,7382114552,Chief Operating Officer,7,578.79,0,1,Rural,1,Phone,Discount,1.3574476700461688
Vincent Perez,13891 Eric Dale,South Katie,51092,001-995-738-4462x992,Risk analyst,9,113.83,1,0,Urban,1,Phone,Buy One Get One,1.1333083282153578
Jessica Palmer,042 Short Isle Suite 221,Garciafurt,23135,(517)224-9514x204,Community education officer,2,823.58,1,1,Surburban,1,Phone,No Offer,0.41586161919050296
