name,street_address,city,postcode,phone_number,job,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,score
Michael Brown,7811 Wilson Plaza,East Jamie,25134,+1-871-615-7626x790,Tour manager,5,757.66,0,1,Urban,1,Phone,No Offer,1.0177343230341538
Ryan Travis,00165 Veronica Drives,New Michele,5254,001-533-607-2409,Nature conservation officer,2,559.95,1,0,Surburban,1,Phone,Buy One Get One,1.422520408113333
Julia Becker,770 Mcknight Manor,Kathyfurt,95027,742.556.9764x295,"Psychotherapist, child",1,1758.82,1,1,Urban,1,Phone,No Offer,1.459984728086176
Kimberly Hamilton,557 Brandi Estates Suite 016,South Amber,84273,295-150-4225x381,"Psychotherapist, child",8,29.99,1,0,Rural,1,Web,No Offer,1.1407950668944389
Lauren Hernandez,9078 Rachel Center Apt. 378,New Kimberlychester,67275,676.711.6213x0618,"Engineer, aeronautical",9,79.02,0,1,Urban,1,Phone,No Offer,0.4609116477223855
Zachary Harris,492 Brady Ranch,North Janetport,56782,001-194-868-1441x35793,Paediatric nurse,10,103.9,1,0,Surburban,1,Phone,Buy One Get One,0.8884846532370788
Leslie Jordan,4384 Grant Station,Port Andrewmouth,84532,(774)882-7374x031,Exhibition designer,10,215.94,0,1,Urban,0,Phone,No Offer,1.005691390155119
Jackie Holmes,9488 Felicia Highway Apt. 297,New Seanview,12379,628-030-4072x30672,Hydrologist,3,240.75,1,0,Urban,1,Phone,Discount,0.5984335629087594
Erin Booth,7695 James Stravenue,Wallaceport,71211,272-304-6348x7974,Hospital pharmacist,3,65.57,0,1,Urban,1,Phone,Buy One Get One,1.014343426446982
Carrie Martin,06940 Shelby Drive,West Mark,40166,(332)490-3089x8406,Futures trader,4,29.99,1,0,Surburban,0,Web,Discount,1.26058421322629
Kenneth Turner,42849 Russell Grove Suite 212,West Roger,14970,589-292-0503x48952,Medical technical officer,8,519.27,1,1,Surburban,1,Phone,Discount,1.2353540833649193
Robert Peterson,16006 Christopher Tunnel,Judychester,28021,495.686.5878,"Pharmacist, community",4,368.02,0,1,Urban,0,Web,Discount,1.178576131043157
Veronica Ortega,2822 Hunt Fort Suite 650,East Kaitlinton,14286,053-648-6970x292,Music therapist,3,29.99,0,1,Urban,1,Web,Buy One Get One,0.6843653500923845
David Williams,2229 Amy Burg Apt. 389,South Kristy,91882,001-841-029-6136x4037,Learning mentor,3,61.57,0,1,Surburban,0,Web,No Offer,1.1512333874490617
Gabriel Vaughn,6882 Kevin Passage Apt. 376,New Victor,99661,+1-047-726-3303,"Therapist, sports",1,379.46,1,1,Urban,1,Multichannel,No Offer,1.0750077379214422
Michael Herrera,34683 Charlene Summit Suite 687,Kristaside,34925,+1-455-212-8147,Furniture conservator/restorer,9,49.75,1,0,Surburban,1,Phone,Discount,1.13993765490885
Debbie Larson,560 Amanda Lodge Suite 498,South Sarafort,33150,349.717.8557x75499,Futures trader,7,29.99,0,1,Urban,0,Web,Buy One Get One,1.084833010829749
Julie Perry,16302 Kathy Harbors,Stephenton,47560,0780106633,Ecologist,12,154.95,1,0,Urban,1,Phone,Discount,1.9103363824002568
Steven Boyd,2258 Katie Lock,Lake Rachel,1685,624.812.8833,Operational researcher,11,53.43,0,1,Surburban,0,Phone,Buy One Get One,0.5945484149505356
Pamela Meyer,34222 Thompson Land,South James,14636,059.882.6337x9387,Volunteer coordinator,9,265.38,0,1,Urban,1,Phone,No Offer,0.942766520513448
Taylor Roach,24711 Yvonne Parkways Suite 782,Melissafort,11887,237-980-5285x8669,Radiation protection practitioner,4,346.53,1,1,Urban,0,Web,Discount,0.8083375191554415
Barbara Smith MD,690 Sherry Manors,Bellport,93621,001-860-507-1679x4868,Oceanographer,9,333.46,0,1,Urban,0,Web,Discount,0.6306462879207033
Daniel Odonnell,416 Christian Shore,Lake Geoffrey,84980,+1-895-181-7979x027,Dancer,7,184.77,1,0,Surburban,1,Phone,No Offer,1.3581123474454202
Todd Park DDS,7042 Kimberly Drive Suite 480,Lake Brianberg,26918,333-142-4198,Ambulance person,2,438.9,1,0,Surburban,1,Web,No Offer,2.00625080220394
Gregory Hunt,4589 Justin Land,Henrystad,28710,+1-968-528-5319x39904,TEFL teacher,10,50.22,0,1,Surburban,0,Phone,No Offer,0.7025357560560521
Martin Walton,872 Crystal Inlet Apt. 696,Wandaborough,49626,001-475-300-7605x382,Museum/gallery conservator,12,120.5,0,1,Urban,0,Phone,Buy One Get One,0.4218516873363033
Samuel Young,6432 Anderson Vista Apt. 323,South Kylechester,8353,(854)408-5721x7823,Dispensing optician,1,989.59,1,0,Rural,1,Web,No Offer,0.4855168939529058
Michelle Cole,5204 Carter Rue Apt. 197,East Ronald,21408,734.157.5392x31600,"Geologist, wellsite",1,29.99,0,1,Rural,0,Phone,Buy One Get One,1.1472323534018642
Roberto Duncan,652 Amanda Lodge,Anitahaven,97653,001-316-578-7549x344,Arts development officer,10,76.1,0,1,Urban,1,Phone,No Offer,1.6377734170107496
David Brown,215 Phillips Flats Suite 095,Lake Anitastad,37196,910.270.3441,"Engineer, control and instrumentation",3,66.09,1,0,Surburban,0,Phone,No Offer,0.9802515730570488
Tracy Green,8425 Wanda Walk Suite 451,New Gloria,8822,095-169-8264,"Conservator, furniture",9,394.32,1,0,Urban,0,Multichannel,Buy One Get One,0.3676772230686461
Shelley Boyd,2673 Nathaniel Port,Salinasbury,73674,702-235-4268x1688,Catering manager,9,172.25,0,1,Surburban,1,Web,Discount,1.2947105195559636
Theresa Fox,607 Brock Glen,New Matthew,36906,063.196.8111x019,Insurance risk surveyor,1,53.87,0,1,Urban,0,Phone,No Offer,0.9589483395645964
Richard Cook,8330 Mccall Course Apt. 247,Curtisburgh,95434,539.403.2935,"Embryologist, clinical",10,42.41,0,1,Urban,1,Phone,Buy One Get One,0.9610305166228212
Kimberly Hill,3722 Scott Motorway Suite 020,North Justin,59627,783.064.1663,Data scientist,5,142.94,1,0,Surburban,1,Phone,Discount,2.3889550532267183
Natalie Curry,141 Kathy Mews,North Reneemouth,80429,001-706-764-2233x7347,Forensic psychologist,3,29.99,1,0,Rural,1,Web,Buy One Get One,0.9889421717721252
Karen Matthews,8733 Christopher Curve Suite 095,Jimmyfort,80338,(819)631-8910x88049,"Engineer, maintenance (IT)",7,161.83,1,0,Surburban,0,Web,Discount,1.216488305531824
Lisa Kelley,72311 Lamb Canyon,North Sara,63484,+1-576-424-2025x717,Commercial horticulturist,6,155.51,0,1,Urban,0,Web,Buy One Get One,0.4033640264515319
John Stewart,636 Anderson Mountain,New Laura,93256,001-380-357-9230x3970,"Scientist, research (medical)",1,69.09,1,0,Surburban,0,Web,No Offer,1.1110154489888506
Shawna Johnson,41884 Cooper Drives Suite 314,Griffinstad,96638,(925)509-4559,TEFL teacher,10,386.76,1,0,Surburban,1,Web,Discount,2.278035461772056
Robert Davis,18488 Williams Bridge Apt. 049,Fletchermouth,6882,358-167-9582x271,"Designer, interior/spatial",6,208.24,0,1,Surburban,0,Web,Buy One Get One,1.1056973693377368
Margaret Cole,137 Kathleen Course,East Latoya,90474,001-806-416-3618,Market researcher,2,223.87,0,1,Surburban,0,Phone,Buy One Get One,1.0057051257927634
Julie Brown PhD,2752 Jill Lakes Suite 278,Smithtown,72591,5191740792,"Nurse, learning disability",3,1328.17,1,1,Urban,1,Multichannel,No Offer,2.307413533617728
William Murillo,97104 Yvette Parkways,East Morganside,49211,283-225-7086x254,Clinical cytogeneticist,10,193.5,0,1,Urban,0,Phone,No Offer,1.6145830964416348
Benjamin Campbell,779 Latoya Ways,Richmondstad,81330,001-294-329-7748,"Investment banker, operational",10,214.7,0,1,Urban,0,Phone,Buy One Get One,2.0225541528303523
Joshua Lopez,31015 Chandler Alley Suite 187,Anntown,49278,001-750-727-4676x4639,"Scientist, water quality",8,344.09,0,1,Surburban,0,Web,Buy One Get One,1.8574731619255045
Karen Johnson,02305 Bryant Way,East Amberberg,20516,001-063-680-9370x3761,"Psychologist, occupational",5,367.27,0,1,Rural,0,Phone,Discount,0.9768364963464892
Andrea Ellis,6838 Rodriguez Roads Apt. 404,Kevinview,73590,275.916.1518x8992,Television floor manager,7,29.99,0,1,Surburban,0,Web,Buy One Get One,1.4958495448736318
Paul Clark,30765 Clark Fields Suite 888,West Bradleyborough,99475,555.063.8677,"Production assistant, radio",12,171.14,1,0,Surburban,0,Web,Buy One Get One,0.3530127408795706
Kimberly Ramsey,57081 Steven Oval Apt. 154,Josephburgh,38987,001-983-466-0381,"Editor, commissioning",9,76.72,0,1,Surburban,1,Web,Discount,1.555552927549116
John Reynolds,72065 Smith Village Suite 171,West Emily,80770,788.146.1449,Nature conservation officer,1,519.31,1,0,Urban,1,Multichannel,Discount,-0.08005870993171649
Miss Nicole Boyle,099 Barbara Creek Suite 808,North Mark,38248,+1-205-188-6525x6913,Ship broker,5,29.99,0,1,Urban,0,Web,No Offer,1.0944815910781862
Phillip Flores,706 Lopez Row,New Stephaniefurt,60274,2191300794,Brewing technologist,3,106.56,0,1,Surburban,1,Web,Discount,1.1908374170979614
Jacob Palmer,581 Cynthia Isle,Nicolechester,73624,001-971-396-3887x5446,Systems analyst,3,29.99,0,1,Surburban,1,Phone,Buy One Get One,0.5739807758079243
David Johnson,1131 Amber Squares Apt. 766,Allisonmouth,79642,687-333-9151x683,Records manager,6,29.99,1,0,Urban,0,Phone,No Offer,1.1270762456979395
Eric Palmer,02268 Young Motorway,Andrewmouth,55628,702-135-4503x29173,Dispensing optician,10,102.47,0,1,Surburban,0,Web,Discount,0.9025144310984284
Derrick Villarreal,541 Turner Ramp,New Sarahstad,75451,266-893-1527,Equality and diversity officer,2,245.55,1,0,Surburban,0,Phone,No Offer,1.2054548822439808
Mark Fisher,2704 Luna Harbors Apt. 443,Stevenport,90259,046.647.6205x404,Art gallery manager,10,57.94,1,0,Surburban,1,Web,Discount,0.6309249790555622
Benjamin Mcmahon,60413 Sheri Wells Apt. 282,Markborough,69150,(138)053-3384,Seismic interpreter,10,121.06,1,0,Rural,1,Web,Discount,1.146343856149959
Miss Jennifer Hughes,72263 Michelle Prairie,Hamptonchester,36595,007.089.5160,"Geneticist, molecular",6,358.02,1,0,Surburban,1,Phone,Buy One Get One,0.9250149824643548
Amy Hunter,23416 Parker Rapids Apt. 007,Port Brianland,88359,(860)070-6732x21450,Outdoor activities/education manager,11,68.54,0,1,Surburban,0,Phone,Discount,0.39681349137119626
Jessica Wheeler,90061 Luke Lake,New Scott,50733,+1-896-682-4369x88289,"Accountant, chartered management",9,102.42,1,0,Surburban,1,Phone,No Offer,0.6784644616520699
Gregory Anderson,01803 Williams Falls Apt. 497,South Joshua,81070,(251)774-6839x8948,Radiation protection practitioner,9,29.99,0,1,Urban,1,Phone,Buy One Get One,1.2091341584570856
Scott Sparks,541 Jennifer Terrace,North Donnafort,94851,(683)800-2578x6626,Photographer,1,285.69,1,1,Urban,0,Web,Discount,0.7151103666990408
Connie Boyd,1009 Kidd Loaf Suite 548,Lake Jamiechester,58379,+1-214-361-2960x08421,"Engineer, land",7,212.2,1,0,Urban,1,Multichannel,Discount,0.5371966710817808
Christy Owens,10939 Morgan Light Suite 691,Benderview,97714,001-198-264-6867x577,"Surveyor, insurance",12,222.85,1,0,Surburban,0,Web,Discount,1.0039183697581766
Tiffany Collins,69709 John Plaza,East Andrea,72934,7318870264,"Scientist, forensic",5,682.12,0,1,Surburban,1,Web,Buy One Get One,1.2836060151696531
Samuel Rios,1265 Colleen Stravenue Suite 807,Jennifermouth,25551,001-008-735-3326x5774,Therapeutic radiographer,4,123.78,0,1,Urban,1,Web,Buy One Get One,1.8349129119687984
Charles Phillips,43541 Cindy Island,New Jackfurt,59272,(684)690-6931,Clinical psychologist,3,348.86,1,1,Urban,0,Web,Buy One Get One,0.9205474679950356
Carlos Williams,8809 Elizabeth Pike Suite 520,Perryton,74183,001-458-896-3981x7255,"Psychologist, occupational",11,61.68,1,0,Surburban,0,Phone,Discount,0.7800217446649227
Suzanne Guerrero,20233 Warren Forges,Mirandabury,16312,890-880-0661x2388,"Designer, industrial/product",9,45.19,0,1,Surburban,0,Phone,Buy One Get One,0.8464477345301363
Rachel Mitchell,6502 Jennifer Knolls Apt. 804,Leestad,57562,5166320170,Communications engineer,10,43.2,1,0,Urban,0,Phone,No Offer,1.1291607580541472
Michelle Sampson,043 Brooke Divide Apt. 528,Blackwellchester,96877,164.263.3113x256,Chiropractor,9,29.99,0,1,Urban,1,Phone,Buy One Get One,1.9688334921556043
Mitchell Terry,3641 Rodriguez Summit,West Christopherberg,96838,001-757-825-7279x609,"Therapist, horticultural",10,186.47,0,1,Rural,1,Web,No Offer,0.8311609099391559
Christopher Johnson DDS,463 Johnson Groves,South James,98616,813-112-2013x050,Theatre director,8,95.11,0,1,Surburban,0,Web,Discount,1.9516548021122042
Amy Elliott,852 Rachel Mill,Lake Brian,83647,(966)593-6183x71205,"Teacher, primary school",11,1319.72,1,0,Rural,1,Web,No Offer,0.795906165044428
Rodney Nelson,148 Connor Bridge Apt. 785,Farleybury,55538,466-653-2102x17026,Research scientist (medical),3,55.34,1,0,Urban,1,Phone,Discount,1.0195266144430253
Pamela Luna,115 Hamilton Pines Suite 051,Roychester,23959,(515)676-6632,"Librarian, public",10,203.24,1,1,Rural,0,Phone,Discount,1.0768730264176145
Tyler Thomas,698 Cook Dale Apt. 416,South Kellie,86048,391-056-8513x5309,Fish farm manager,10,91.67,1,0,Urban,0,Web,No Offer,0.9757104775259346
Cynthia Lopez,80126 Conley Rest Suite 465,Nancyland,45511,001-335-763-4400,"Editor, commissioning",10,520.5,1,1,Surburban,1,Multichannel,Discount,2.042530134126486
Jill Bush,858 Smith Locks,East Jeffrey,31458,(053)755-4445x66396,Ranger/warden,9,29.99,0,1,Urban,1,Phone,Buy One Get One,0.9451517800465808
Matthew Parker,18873 Devin Trace,Karinatown,92416,417.415.2148,Best boy,10,65.5,1,0,Urban,0,Web,No Offer,0.8689155279978247
Sylvia Butler,69920 Sara Radial,East Dylan,91488,001-710-695-6386x88434,Film/video editor,8,74.21,1,0,Surburban,0,Phone,No Offer,0.7359252168319875
Sarah Tucker,0709 Maria Drive,New Melissaside,63241,(832)022-5573x275,"Programmer, multimedia",7,180.65,0,1,Surburban,1,Web,Buy One Get One,0.20599779623616574
Marcus Goodman,70684 Kevin Fort,Spearsville,43396,595-218-2892x5387,Camera operator,5,132.93,1,0,Rural,1,Web,Discount,1.014136312806907
Andrew Miller,4185 Moss Knolls Apt. 408,West Lisa,5991,001-957-722-7216x6695,Public librarian,1,80.02,1,0,Urban,1,Web,Discount,1.1160234508628344
Mindy Lucas,734 Davis Walks Apt. 251,Heatherton,70968,426-367-1259,Agricultural consultant,2,1889.2,0,1,Surburban,1,Phone,Buy One Get One,0.9976550677699656
Dawn Thomas,206 Keith Station,Richardstad,61777,698-400-8589x54275,"Engineer, land",1,242.7,1,0,Surburban,0,Multichannel,No Offer,1.8905743522631842
Joanna Jones,276 Heidi Common,Port Mariachester,69508,(910)468-8050,"Doctor, general practice",1,521.76,1,0,Urban,1,Web,No Offer,1.5272456945066608
Elaine Anderson,2532 Arnold Gardens Suite 972,Stevensberg,3507,465-257-4698x0819,Cartographer,7,565.66,1,0,Surburban,1,Web,No Offer,1.3303439415940457
Sarah Moore,494 Martinez Canyon Apt. 360,North Lynn,73499,135-764-9455x25667,Industrial/product designer,2,379.6,0,1,Surburban,0,Web,Buy One Get One,0.8676057018933343
Joseph Valdez,300 Christopher Lodge Apt. 511,Salazarport,91581,(954)872-5495x340,Occupational psychologist,11,147.06,1,0,Rural,1,Phone,No Offer,1.4573275854879737
Chelsea Sanchez,7811 Katherine Flat Suite 589,Coreyview,26027,867.690.4173,Exhibition designer,10,222.07,1,1,Urban,0,Web,No Offer,0.2985753651613312
Christopher Henry,39978 Jennifer Causeway,New Paul,33275,(879)669-7852x254,Sales executive,6,221.95,1,0,Surburban,0,Multichannel,Discount,0.3626045195346719
Valerie Fisher MD,7100 Dennis Island,North Tonya,59495,699.465.7610,Public affairs consultant,3,349.15,1,0,Surburban,1,Multichannel,No Offer,-0.04483403174092437
Daniel Flores,430 Jessica Mills Suite 834,Lake Carlos,3189,840.513.1165x29492,Dentist,7,257.45,1,1,Surburban,1,Web,Buy One Get One,2.0562997431838497
Anthony Goodwin,44904 Duarte Points,Lisatown,17893,796.611.6355,Mining engineer,12,280.86,0,1,Urban,0,Phone,Buy One Get One,1.252782334240673
Katherine Morgan,85842 Moore Village Suite 416,Hubbardfurt,98568,551.944.2168,Visual merchandiser,3,459.25,1,0,Surburban,1,Phone,Buy One Get One,1.5217918066983998
Amy Webb,393 Robbins Run Apt. 186,Lake Vickie,94572,(658)077-4322,"Journalist, broadcasting",7,29.99,1,0,Rural,0,Phone,Discount,1.9969177448745457
Tonya Snyder,50577 Diaz Terrace Apt. 215,Fosterfort,83214,805.577.3014x425,IT sales professional,6,360.26,1,0,Surburban,0,Phone,Buy One Get One,1.0977647316473305
Dr. Samuel Rice MD,14534 Jennifer Mountains Apt. 082,Davidtown,45388,3843933242,"Engineer, automotive",9,258.47,0,1,Surburban,1,Phone,Discount,0.5757830425439167
David Brown,09647 Cisneros Villages Suite 863,Leahbury,10936,182.670.7809,Comptroller,9,311.61,1,0,Surburban,0,Web,Discount,1.4152394135091235
Zachary Robles,01111 Johnson Island Suite 250,Kyleborough,89707,+1-050-443-0441x8802,"Investment banker, corporate",5,120.0,1,0,Urban,1,Web,Buy One Get One,0.6166894603419186
Kristin Williams,93037 Lara Land Apt. 313,Smithmouth,5719,435.944.3210x119,Sport and exercise psychologist,4,246.44,0,1,Urban,0,Web,Buy One Get One,0.04077848301306418
Tammy Mora,155 Matthew Ports Suite 311,Guzmanbury,29221,248-041-2702x316,Social researcher,4,29.99,1,0,Urban,1,Web,Discount,1.4452020572329023
Matthew Booker,36212 Jeffrey Rapids Apt. 630,Sophiaberg,82850,001-568-932-5553x317,"Sound technician, broadcasting/film/video",10,222.36,1,0,Urban,0,Web,No Offer,2.604009245898048
Jared Rivera,7248 Lee Oval Apt. 941,Dianeborough,26379,819.158.4405,Historic buildings inspector/conservation officer,5,558.05,0,1,Urban,1,Phone,Buy One Get One,2.0694275443243777
Thomas Garcia,085 Margaret Ridges,Markton,31543,1237815378,Armed forces logistics/support/administrative officer,9,152.23,1,0,Surburban,0,Phone,Discount,0.7192389087276583
Joe Bond,54310 Michelle Garden Suite 346,Port Timothyhaven,84210,736-754-9208x4781,Learning mentor,2,181.68,0,1,Surburban,1,Phone,Discount,0.9824748002023532
Austin Hughes,228 Hamilton Heights,Richardsberg,22763,2739539736,Museum education officer,5,328.01,1,1,Surburban,1,Phone,Buy One Get One,0.43499083854821297
Mrs. Valerie Nguyen,454 Wilkins Spurs,Richardhaven,60951,887-306-0209x22596,Higher education careers adviser,10,188.25,1,0,Urban,0,Web,Buy One Get One,1.4539847599756426
Yvonne Garcia,6016 Paul Flat,Williammouth,94805,119.921.2864x98553,Film/video editor,1,195.72,1,0,Surburban,0,Phone,No Offer,0.4940742023216253
Anita Hubbard,319 Hammond Lock Suite 746,Karenchester,50803,001-009-147-6517x85719,"Scientist, audiological",8,29.99,0,1,Surburban,0,Phone,Discount,1.3148040631553075
Mary Bender,449 Angela Gardens,Woodmouth,10642,219-545-0303x08255,"Biochemist, clinical",3,86.41,0,1,Surburban,1,Web,No Offer,0.7121024226761955
Raymond Chapman,04531 Sarah Cliff Apt. 236,East Eric,14078,178.119.5222,"Programmer, systems",10,360.64,0,1,Surburban,1,Phone,Buy One Get One,0.5591942483214745
John Reyes,505 Jennifer Rest,Lake Barbaraberg,48484,+1-298-957-7896x616,"Conservator, furniture",10,301.83,1,1,Urban,0,Phone,No Offer,0.7545165743629534
Charles Nguyen,5736 Evans Brook Suite 100,Christinefurt,20052,6446072483,Make,4,33.47,1,0,Rural,0,Phone,Discount,1.753099302091819
Michael Osborn,20897 Davis Junctions,Browntown,81852,(656)648-3901,"Scientist, product/process development",7,54.01,0,1,Rural,1,Web,Discount,1.832086731755632
Michael Montgomery,555 Jordan Turnpike Apt. 020,Jasonport,47738,436-684-5117,Bookseller,11,181.57,0,1,Urban,1,Web,Discount,1.4327792043518444
Tony Higgins,156 Nicole Union,Youngmouth,63889,290.337.2998,Paediatric nurse,9,29.99,1,0,Surburban,0,Phone,Buy One Get One,1.9365564456730773
Jennifer Kim,421 Wang Mountain Apt. 988,Lawsonport,84516,1287406883,Press photographer,3,29.99,1,0,Surburban,1,Phone,Discount,1.1648724161527857
Michelle Romero,079 Thomas Orchard,Doughertyfort,99865,5353622302,"Engineer, manufacturing",2,114.62,0,1,Urban,1,Web,No Offer,1.5083473379292345
Jonathan Terry,3721 James Meadow,North Tinaborough,54019,348-107-9698,Physiological scientist,5,786.82,0,1,Urban,1,Multichannel,Discount,1.1734850868283186
Pamela Turner,768 Rivera Meadow,Port Lisamouth,45079,585-695-5322x8774,Multimedia specialist,9,141.03,0,1,Rural,1,Phone,No Offer,1.0982188406098297
Travis Shaw,1833 Robert Station,Sullivanport,60982,(916)268-3459x536,Research scientist (life sciences),8,232.5,0,1,Surburban,0,Web,Discount,0.8919332122066537
Mrs. Shirley Hatfield,781 Bobby Center Apt. 446,New Daniel,59635,2849534972,Sales executive,8,210.32,0,1,Urban,0,Web,Buy One Get One,1.1101518073993946
Aaron Franklin,30218 Kayla Walk Apt. 526,Baileyville,22759,720.883.4103x359,Teaching laboratory technician,10,29.99,1,0,Surburban,0,Phone,Discount,0.8439328316861872
Michael Gray,6149 Cohen Plaza Suite 580,West Valeriefurt,38844,+1-736-893-3979,Research scientist (physical sciences),7,323.2,1,1,Surburban,0,Web,Discount,0.9807860352019648
Becky Brooks,4676 Jason Terrace,Lake Christinabury,7614,(553)192-6810,Holiday representative,1,290.21,0,1,Surburban,0,Phone,Discount,1.1601224603543767
Robert Williams,72110 Teresa Well,Stephentown,48263,428.499.6106x332,Building surveyor,6,58.67,1,0,Surburban,1,Phone,Buy One Get One,1.2232148483845038
Linda Gardner,091 Conner Mills,Matthewville,56151,(160)136-0567x419,Chartered loss adjuster,3,554.09,1,0,Urban,1,Multichannel,Buy One Get One,0.792743105296057
Michael Wallace,8621 Kenneth Port Apt. 313,Anthonystad,7008,725-554-7552x558,"Scientist, product/process development",6,117.82,0,1,Surburban,0,Web,No Offer,1.1933955004816257
Jordan Rowe,94758 Hansen Rest Apt. 896,North Francisshire,75781,693-012-3944,Exhibition designer,8,29.99,0,1,Surburban,1,Phone,No Offer,0.7950600422707436
Kelly Valdez,80801 Alvin Corners,Whitehaven,45625,1835185746,Electronics engineer,9,291.03,0,1,Urban,1,Web,Discount,0.7166238958962161
Vicki Williams,1786 Richard Court Apt. 991,New John,18396,+1-504-850-6613x5916,Textile designer,1,731.4,1,0,Urban,1,Multichannel,Discount,1.3080663042423502
Eric Moore,21560 Savannah View Apt. 248,South Corey,60803,+1-144-610-5504x260,Chief Financial Officer,6,232.21,0,1,Surburban,0,Phone,Buy One Get One,1.1914193600407523
Mr. Robert Mitchell DDS,9856 Jordan Station,Allenchester,38516,001-042-622-0483x289,"Loss adjuster, chartered",2,216.86,1,1,Surburban,1,Multichannel,Buy One Get One,2.9637009034471937
Matthew Thompson,67077 Woodard Islands,Kellychester,54200,5202800181,Scientific laboratory technician,10,79.95,0,1,Urban,1,Phone,No Offer,1.2421530625304482
Tanner Perez,85538 Megan Port,West Williamburgh,6941,+1-991-953-1709x78148,Artist,2,70.61,1,0,Urban,0,Web,Buy One Get One,0.4722530560187868
Timothy Booker,009 Lori Spring,Port Ashleyberg,90051,038-414-5777,"Scientist, clinical (histocompatibility and immunogenetics)",7,57.15,1,0,Urban,0,Web,Discount,2.5321644486950694
Mario Bennett,257 Barnes Track Suite 600,Larsonside,13996,9359023283,Adult guidance worker,5,233.96,0,1,Urban,1,Web,Buy One Get One,0.6099545452850947
Jeffery Jones,2969 Gina Tunnel Apt. 251,West Jonathan,86984,042.961.3086x707,"Psychotherapist, child",2,816.72,1,0,Urban,1,Multichannel,Buy One Get One,0.6272280795986948
Bradley Turner,3961 Christian Parks Apt. 875,Christineville,51526,900.547.1875,"Designer, blown glass/stained glass",9,100.57,0,1,Surburban,1,Phone,No Offer,0.9700101527001882
Kara Brooks,1685 Duncan Rapids,West Steventown,71018,6972380592,Corporate investment banker,6,217.56,1,0,Surburban,0,Multichannel,No Offer,1.7236035685603632
Kelsey Buckley,5285 Alyssa Inlet Suite 772,North Jamiemouth,8804,001-661-898-2470x812,Water engineer,5,31.88,1,0,Surburban,1,Web,Discount,0.917317176642456
Kathleen Ritter,313 Wilson Groves,Port Kimburgh,40573,703-994-9786,Archaeologist,6,127.36,0,1,Urban,0,Web,Discount,1.3443804511895563
Christine Nichols,07093 Steven Villages Apt. 734,West Mollymouth,15108,714.050.8446x14719,Transport planner,1,178.14,0,1,Urban,0,Web,Buy One Get One,1.5876033248930468
David Calderon,282 Hart Pines,West Shelbystad,57015,001-979-742-7517,"Surveyor, commercial/residential",3,377.15,1,0,Rural,0,Phone,No Offer,0.7290708086235259
Dr. Catherine Edwards,5135 Gavin Knoll Suite 812,Adamsville,21450,517.643.2070x343,Human resources officer,2,86.82,1,0,Surburban,1,Phone,Discount,1.2613841884124193
Michael York,0530 Wong Coves Suite 483,Lake James,49071,0270746899,Health service manager,3,66.55,0,1,Surburban,0,Phone,No Offer,0.8010263184217629
Judith Smith,0075 Brittany Stream,New Tylerview,97397,617-070-6508x46676,Clinical embryologist,2,29.99,1,0,Surburban,0,Phone,Discount,1.47259924182325
Emily Ryan,8799 Rebecca Trafficway,Carlsonborough,25719,067-405-0208x416,"Scientist, water quality",4,29.99,0,1,Surburban,1,Phone,Buy One Get One,0.8979197415777929
David Andrews,337 Simon Drive,Ortegaport,50829,001-500-188-1070x4694,Adult nurse,2,40.64,0,1,Surburban,0,Phone,Buy One Get One,1.8615680322319923
Amber Daugherty,96119 Reynolds Ramp Apt. 265,East Pamela,77175,001-841-021-8353,Theatre manager,10,66.61,0,1,Surburban,0,Web,No Offer,1.7271961137569718
Mary Knight,404 Sydney Garden Suite 938,Jessicaborough,81960,718-943-2779x34903,Adult guidance worker,10,265.32,1,1,Urban,1,Phone,Discount,2.0014785168107543
Abigail Martin,6911 Adam Passage Apt. 733,Ashleyhaven,58763,(076)019-0491x1505,Printmaker,2,414.86,1,1,Rural,0,Phone,Buy One Get One,1.1385750978182971
Angela Johnson,4087 Mcguire Junction Suite 774,East Jessicaport,83091,(289)245-9405,"Engineer, communications",7,128.43,0,1,Urban,0,Phone,Discount,1.666512594927458
Joseph Torres,284 Petersen Club Suite 890,North Amy,65825,436-126-5841,Nature conservation officer,11,401.44,1,0,Rural,0,Multichannel,Discount,1.5865704086591963
Wendy Taylor,6503 Foster Flat,Smithmouth,81998,001-193-123-2687,Technical brewer,1,543.04,1,0,Urban,1,Phone,No Offer,0.9761993288934726
Chase Dickson,20336 Lee Spring,Mariahborough,82456,589-514-5880x1318,Clinical embryologist,9,29.99,1,0,Urban,1,Web,No Offer,0.16248226015340395
Victoria Thompson MD,124 Smith Camp Suite 061,Port Henry,9611,001-717-266-6226,Glass blower/designer,2,29.99,0,1,Urban,0,Web,Discount,0.6828475216861316
Wesley Strong MD,486 Solomon Summit,New Dustinmouth,20301,+1-859-429-8615,Gaffer,3,458.68,0,1,Urban,1,Multichannel,Buy One Get One,0.8610438160739162
Jonathan Vargas,9602 Johnson Pike Apt. 358,East Elizabeth,46726,001-432-339-7717x4570,Higher education lecturer,1,29.99,0,1,Surburban,0,Web,No Offer,1.8562812182783088
Julie Hall,31954 Thompson Motorway,Hillfurt,39511,+1-263-602-2438,Medical sales representative,9,203.83,1,0,Urban,0,Phone,No Offer,0.9816493126060402
