name,street_address,city,postcode,phone_number,job,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,score
Andrew Edwards,610 Peck Plaza,East Christineport,54075,279-546-0812,Occupational psychologist,8,70.2,1,0,Surburban,0,Web,No Offer,1.1536161211142977
Morgan Case,3089 Gail Mountains Apt. 052,Noblechester,93543,(848)978-5879x638,Sport and exercise psychologist,8,861.14,1,1,Urban,1,Multichannel,Buy One Get One,0.8626916999708701
Melissa Sandoval,55266 Harris Parks Suite 509,West Williamview,15178,+1-387-808-3523,"Journalist, newspaper",4,195.94,0,1,Surburban,1,Phone,Discount,0.9667249267772122
Brittney Hernandez,784 Barbara Coves,Alvarezport,67275,+1-359-811-6302x13708,"Administrator, education",8,99.19,0,1,Urban,1,Phone,No Offer,0.26347191212624343
Victor Douglas,55002 Kerry Plaza Apt. 274,New Glen,31938,(140)761-4959x61617,Financial risk analyst,2,351.12,0,1,Rural,0,Web,No Offer,1.6500857589445634
Michael Smith,22999 Robert Flat Suite 660,West Robert,14470,(935)183-2023,Research scientist (maths),8,738.51,1,1,Urban,1,Web,Buy One Get One,0.7786471461094034
Amanda Smith,893 Maria Meadow Suite 787,Anthonyhaven,10157,289-213-6339,"Psychologist, clinical",9,56.99,1,0,Rural,1,Web,Discount,0.2207568869463125
Amber Serrano,9415 Allen Causeway Suite 560,Port Jenniferbury,60143,(773)910-4146x291,"Designer, textile",11,29.99,1,0,Rural,1,Phone,Buy One Get One,1.3829865153097844
Frank Martin,188 Ball Expressway Suite 273,Perryborough,96227,(464)823-4520x97200,"Accountant, chartered management",11,29.99,0,1,Surburban,0,Phone,Buy One Get One,1.1739879030498264
Kathleen Esparza,15802 Mann Prairie,Charleshaven,33325,282.569.6042,Environmental health practitioner,9,265.4,1,0,Surburban,0,Web,Discount,1.8923004183199756
Aaron Smith,18727 Chelsea Mount Suite 142,Lake Samuel,53821,2537960371,Medical secretary,8,76.28,1,0,Urban,0,Phone,No Offer,1.2047881592063692
Christopher Ellis,281 Rhodes Rapids Suite 154,Lake Matthewfort,64155,(457)226-2235,Advertising art director,1,224.73,1,0,Urban,0,Multichannel,Discount,1.0005766480476623
Matthew Jones,7620 Smith Crest Apt. 435,South Brian,99075,2958723518,Trading standards officer,9,48.33,0,1,Urban,1,Phone,Buy One Get One,1.661716500480316
Joseph Gilbert,20251 Katrina Ville,Kristenmouth,94111,+1-724-930-8787x41696,Software engineer,7,207.1,1,1,Urban,0,Web,Buy One Get One,1.973103445412518
Michael Obrien,677 Robert Port Apt. 236,Janicestad,71510,(872)026-6641x6126,Lawyer,5,244.91,1,1,Surburban,0,Phone,No Offer,1.3560756625321917
Anna Baker,3682 Mccoy Fork Suite 141,Lake Dana,21381,813-104-7087x541,Lobbyist,2,634.18,1,1,Urban,1,Phone,Discount,1.0772650505197447
Kathleen Alvarez,9413 Brian Causeway Apt. 704,West Nicolasborough,74491,410.332.6677,"Administrator, charities/voluntary organisations",1,194.56,1,0,Surburban,0,Web,Discount,0.7103610635353274
Stacy Singh,7542 Adams Avenue,Lake Chase,85625,(514)687-6158x724,Retail manager,10,36.32,0,1,Rural,1,Phone,Discount,1.1951547543194492
Tiffany Freeman,23837 Rachel Row Suite 528,Johnside,39547,525-905-5550x08342,"Scientist, marine",2,109.81,1,0,Urban,1,Web,No Offer,2.04572675269347
Jeffrey Edwards,352 Cheyenne Walks Suite 440,Karenberg,8763,1127515563,Systems developer,12,37.57,0,1,Surburban,0,Phone,Discount,2.4269965970136926
Ray Anderson,81002 Reid Dam Apt. 252,Davidshire,87321,106-741-1514x0772,"Nurse, adult",7,639.22,1,1,Rural,1,Phone,Discount,1.1907023994442136
Tiffany Lynch,0767 James Bridge,West Eric,76248,001-024-354-8105,Data processing manager,9,341.22,1,0,Urban,0,Phone,Buy One Get One,1.13986767109564
Andrew Clark,668 Cook Route Suite 623,Erinmouth,76341,001-606-563-6172x699,Land,3,137.59,1,0,Urban,1,Phone,Discount,0.8409451669355693
Anthony Shepherd,234 Bond Spring Apt. 573,Martinezfurt,84092,7483279765,Energy engineer,3,315.79,1,0,Rural,1,Phone,Discount,2.1809561496414767
George Hall,54246 Gary Extension Apt. 502,Bethville,6228,972.053.1849x5822,Visual merchandiser,12,29.99,1,0,Urban,1,Phone,Buy One Get One,0.8441204779501981
Joanne Stevens,53588 Russell Village Suite 653,Davisville,50189,167.501.1331,Careers information officer,1,690.81,0,1,Rural,1,Web,Discount,1.6336796510463487
Bradley Palmer,039 Tate Plaza,Knighthaven,35349,001-623-921-1304x51019,TEFL teacher,6,43.16,1,0,Urban,0,Phone,Discount,0.5218624304346535
Heather Morton,162 Austin Villages,Port Angelafurt,56808,(782)791-3328x36173,Archivist,1,106.32,0,1,Surburban,1,Web,No Offer,1.1187453487767631
Evelyn Brown,7623 Yates Islands Apt. 659,South Brian,7094,(909)787-0655,"Librarian, public",7,222.39,1,0,Urban,1,Web,Discount,0.9737280401759404
Kim Warren,39643 Jose Dale,South Pamelafurt,55230,535.130.4377x4900,Communications engineer,8,112.31,1,0,Rural,1,Phone,Discount,1.2628702316358158
Johnny Robinson,517 Kim Throughway,New Jill,56245,001-946-858-0140x87329,"Engineer, control and instrumentation",10,39.92,1,0,Urban,0,Phone,Buy One Get One,1.2988249386892827
Samuel Johnson,2771 Collins Avenue,Lake Barbara,96818,4917394877,Audiological scientist,6,427.25,0,1,Urban,1,Web,No Offer,0.6604652463988148
Joshua Park,974 Michael Avenue,Garyhaven,37165,+1-916-769-3170x290,Radiation protection practitioner,9,73.92,0,1,Surburban,1,Web,Discount,1.1469211400384416
Eric Garcia PhD,7565 Trevor Isle Suite 775,Lake Rebecca,25547,481-911-0877x39191,Broadcast presenter,9,29.99,0,1,Rural,1,Web,No Offer,1.4133229142873045
Katrina Valdez,735 Sonia Streets,Scottshire,72174,(040)112-0038x2308,Rural practice surveyor,1,356.68,0,1,Surburban,1,Multichannel,Buy One Get One,0.8160657666192688
Katelyn Colon,061 Delgado Estates Suite 935,Hollandton,67088,3841124258,Transport planner,2,192.58,0,1,Urban,0,Web,Buy One Get One,1.4658445414198484
Brett Waters,01788 Kathleen Mall,Hillborough,22428,383-816-9364x514,"Optician, dispensing",7,29.99,1,0,Surburban,0,Phone,Discount,0.5878177340585331
Jacob Page,041 Rita Island,Scottshire,35150,163-303-3454x88681,Chartered certified accountant,7,29.99,0,1,Urban,1,Phone,Discount,0.4244839663044475
Lawrence Howell,6000 Jennifer Mission Apt. 319,West Sarahfort,18269,4014260810,"Journalist, newspaper",12,29.99,0,1,Urban,0,Web,Discount,0.5706278815109025
Xavier Mcclure,0365 Bentley Islands Suite 748,North Normaland,54085,+1-820-272-7553x1165,Toxicologist,11,175.45,0,1,Surburban,1,Phone,No Offer,0.8186464294991327
Kenneth Maddox,39659 Christopher Overpass,Millerbury,39230,867-503-2325x333,"Psychologist, forensic",4,533.9,0,1,Urban,1,Phone,Discount,0.6816865974079434
Krystal Pierce,628 Marvin Motorway,Reedbury,94182,112-734-6546x9868,"Nurse, adult",2,29.99,0,1,Urban,0,Web,Discount,1.23492567429095
Lisa Dawson,6464 John Locks Suite 536,East Dominiqueland,44271,5269505292,Exercise physiologist,4,331.95,0,1,Rural,0,Phone,Discount,1.2764077626333832
Kimberly Garcia,43718 Erica Expressway,Kristinhaven,93117,8756237313,IT sales professional,9,53.51,1,0,Surburban,1,Phone,Buy One Get One,1.355994955904353
Melanie Richardson,2149 Garcia Knoll Apt. 319,Cunninghamville,87303,3477943729,Armed forces logistics/support/administrative officer,5,206.55,1,1,Surburban,0,Phone,Discount,2.6609560733729034
Joseph Stone,71763 Scott Brooks Suite 789,East Tammy,64009,(109)318-8754,Plant breeder/geneticist,1,176.12,0,1,Surburban,1,Web,No Offer,1.9025550892367031
James Morse,88653 Bradley Estates Apt. 544,West Christopher,93527,+1-722-213-0098,Health and safety inspector,9,207.14,0,1,Urban,1,Multichannel,Discount,0.7590382363243684
Wendy Cross,5808 Harris Streets,Lake Thomas,8386,001-527-332-8962,"Therapist, sports",11,407.86,1,0,Urban,0,Multichannel,No Offer,0.27120302933833873
Jessica Rogers,7496 Johnson Lake Apt. 293,West Charlene,14904,+1-622-673-8490x609,Gaffer,9,29.99,1,0,Rural,0,Web,Discount,1.3637118099701688
Lori Shah,867 Shawn Bridge Suite 841,Michaelchester,33349,487-001-0300,Youth worker,10,74.18,0,1,Surburban,1,Phone,Discount,1.2342737768138816
Crystal Smith,013 Michael Stream,Kathrynbury,89015,8953832014,"Horticulturist, amenity",1,149.23,1,0,Surburban,0,Web,Buy One Get One,1.4213411851889397
Sarah Williams,8054 Edwards Groves,Lake Amyfort,57896,001-860-617-9433x77951,Civil Service administrator,11,29.99,0,1,Urban,0,Phone,Buy One Get One,1.3203994801313983
James Anderson,29327 Gloria Expressway,Port Sarah,90940,008.908.8462,Herpetologist,11,248.68,1,1,Surburban,0,Phone,Discount,0.6338817058240329
Daniel Marquez,4618 Robert Vista Suite 193,Ryanville,78292,061-478-2731x0283,Retail banker,4,265.41,1,1,Surburban,1,Web,Buy One Get One,1.8568352931384624
Mark Edwards,9777 Hoffman Village Suite 392,South Angela,53294,001-173-140-6572,"Librarian, public",9,49.79,1,0,Urban,1,Web,Buy One Get One,0.33092686053151754
Lisa Rodriguez,88906 Alice Crossing,New Nathanielshire,56385,+1-645-583-6513,Manufacturing systems engineer,7,29.99,1,0,Urban,0,Phone,Buy One Get One,0.9186301830024076
Elizabeth Strickland,39363 Jack Islands Suite 913,New Jenniferfurt,18039,+1-851-836-8771x57993,Ecologist,3,770.51,1,1,Rural,1,Web,Buy One Get One,1.5335031363309908
Joshua Brown,664 Joseph Tunnel,Cathyton,35644,+1-471-839-3081x1929,Lobbyist,12,61.27,0,1,Rural,1,Phone,No Offer,0.3369801707246867
Deborah Nguyen,8484 Barrett Courts,Troyport,14713,+1-996-798-2008,Facilities manager,10,66.24,0,1,Urban,0,Phone,Discount,0.5404622490897897
Heather Price,92821 Davies Terrace,Stuartmouth,57608,940-531-8540x733,Product designer,10,32.96,1,0,Rural,0,Web,Discount,0.8128174805028465
Melanie Day,28773 Jeremy Rapid Apt. 750,New Elizabeth,8818,687.605.3317x4728,"Psychologist, occupational",1,823.06,1,1,Urban,1,Multichannel,Discount,0.6725396574777602
Brian Castaneda,604 Kristen Ford Suite 843,Lake Joshua,55662,122-145-6459x90688,"Production designer, theatre/television/film",12,57.05,1,0,Urban,0,Phone,No Offer,0.7803783793718599
Billy Hart,4503 Natalie Parks Suite 311,Port Jose,21807,001-204-948-7152x88268,Financial adviser,9,109.97,1,0,Surburban,1,Web,No Offer,0.39915598201911606
Shane Taylor,947 Moore Courts Suite 192,Anthonyfurt,83080,(550)275-9796x37750,"Editor, film/video",1,74.86,0,1,Urban,0,Web,Discount,0.3729410961091061
Julie Matthews,333 Joshua Fields Suite 031,Kristamouth,2892,790.189.1798x60081,Clinical cytogeneticist,4,33.29,1,0,Urban,0,Web,Buy One Get One,0.9887390351757837
Taylor Buchanan,47072 Seth Mountain,Port Misty,74490,+1-216-958-9794x2086,Materials engineer,5,133.19,0,1,Surburban,1,Web,No Offer,0.7862371348684841
Justin Thompson,3887 Amy Vista Suite 130,West Brittany,81456,001-249-455-6490x661,Sports development officer,8,29.99,1,0,Surburban,0,Web,Buy One Get One,0.23970076180422084
Timothy Williams,4807 Michael Ranch Suite 862,Lindaberg,64804,+1-853-809-3059,Lobbyist,3,559.41,0,1,Surburban,1,Phone,Buy One Get One,0.5519503671531583
Mr. Martin Hall,480 Cruz Fords,West Megan,40825,666.694.8271x7856,"Designer, television/film set",1,603.61,1,0,Surburban,1,Multichannel,No Offer,0.8364798761970466
Diamond Mcdonald,338 Morgan Lodge Suite 063,Lake Ryantown,32676,187-532-7836,Immigration officer,8,29.99,0,1,Urban,0,Web,Discount,1.299275756751248
Adrian Hamilton,475 Middleton Plains Apt. 918,Lanceburgh,58889,176.549.1781x80863,Medical physicist,5,241.01,1,1,Urban,0,Web,Buy One Get One,0.7763515463383084
Erika Cobb,0211 Barry Squares Apt. 806,Stevensside,89364,6837312315,Biomedical engineer,7,29.99,1,0,Surburban,1,Phone,No Offer,1.7693981610424812
Eric Chase,1227 Ashlee Summit Apt. 386,East Jessica,92452,+1-950-934-0980x1214,Race relations officer,1,516.7,0,1,Surburban,1,Phone,No Offer,1.4561139739261455
Zachary Mccann,38439 Kayla Inlet,East Stephen,27855,8409551749,Public librarian,7,167.06,0,1,Surburban,0,Web,No Offer,1.3530167060500968
Cheryl Martinez,98026 Galloway Summit Apt. 235,West Darrenburgh,51093,8583796380,"Pilot, airline",10,93.65,1,0,Urban,0,Phone,No Offer,0.5935722182935746
Jessica Navarro,0763 Dominguez Meadows,East Jamesview,34834,0731837064,Land,7,346.9,1,1,Urban,0,Phone,No Offer,1.1822410021330818
Jessica Short,8418 Paul Pike,Florestown,49851,3503107063,Software engineer,11,51.56,1,0,Urban,1,Phone,Discount,1.1137721585352416
Mark Mccormick,40589 Oliver Villages,Katherinehaven,4282,472-522-9095,"Scientist, marine",7,1070.05,0,1,Urban,1,Phone,Buy One Get One,2.1997908541310203
Jessica Fischer,18482 Walter Brook,Port Gregstad,6043,326-773-3965x6821,Biomedical engineer,9,159.79,1,0,Urban,1,Phone,Buy One Get One,0.8188169899341543
Angela Johnson,66847 Kevin Shores,West Steven,36944,001-933-886-6578x251,"Engineer, aeronautical",10,160.15,0,1,Urban,1,Web,No Offer,0.8461189052879248
Peter Lee,666 Weiss Hollow Suite 375,New Austinhaven,91857,289.617.2099,Regulatory affairs officer,11,349.96,1,0,Urban,0,Phone,Buy One Get One,1.0633824778330638
Dr. Robert Ward,5489 Jennifer Overpass,Campbellside,46699,001-747-347-2220x6103,"Investment banker, operational",6,173.15,0,1,Surburban,1,Phone,Buy One Get One,1.0371358409468492
Norma Turner,80214 Foster Canyon,Catherineborough,73251,988-803-0230x370,Newspaper journalist,2,53.76,1,0,Urban,0,Phone,No Offer,1.1456312411658574
Edward Thompson,06885 Park Plains Suite 024,Wardview,63979,+1-593-692-0313,Web designer,9,94.48,0,1,Surburban,1,Web,Buy One Get One,0.4714710627055164
Justin Patterson,03640 Carter Squares,South Nancy,92441,(036)422-7454x5519,Armed forces training and education officer,3,194.41,0,1,Surburban,1,Web,Buy One Get One,1.1821538843282706
Brian Lopez,7679 Sanchez Grove Suite 458,Changmouth,26477,(919)585-1319x84018,Air traffic controller,3,176.22,1,0,Urban,1,Web,Discount,1.492997485242745
Ray Gonzalez,728 George Ports Suite 442,Gloriaside,35228,001-122-427-0494x2475,Field seismologist,6,74.57,1,0,Surburban,0,Web,No Offer,1.3459854314557065
Stacie Orozco,15722 Graham Unions Suite 225,East Jacob,57338,+1-445-119-6487x15732,Horticultural consultant,10,31.13,0,1,Surburban,0,Phone,No Offer,0.9963322606201256
Cindy Turner,90084 Christian Causeway,Port Jacob,93810,001-052-534-8417,Minerals surveyor,11,128.85,0,1,Surburban,0,Web,Buy One Get One,2.091856934044225
Savannah Wolf,7141 Michael Roads Apt. 391,New Conniestad,17349,001-753-586-8213x757,Dance movement psychotherapist,6,129.81,0,1,Surburban,0,Phone,Buy One Get One,0.7054791000660267
Eric Alvarez,656 Hart Branch,Erinview,64887,318.029.0014,Health and safety inspector,5,267.22,0,1,Urban,0,Multichannel,No Offer,1.706916796371564
Austin Johnson,64010 Allison Hill,Mariaton,87302,0471930496,Lexicographer,10,83.02,1,0,Surburban,1,Web,Discount,0.29056163029380144
Deborah Moore,460 Nicholas Causeway,Wileyport,49232,(328)302-7086x981,Set designer,5,58.57,0,1,Rural,0,Web,Discount,2.043672020560221
Alice Barnes,598 Silva Streets,West James,70884,001-754-621-4523,"Administrator, local government",10,162.23,1,0,Surburban,0,Phone,No Offer,0.7798305555037551
Erin Dillon,58532 Stewart Avenue,East Jacquelineland,38705,084.632.4825x517,"Editor, commissioning",2,29.99,0,1,Urban,0,Phone,Buy One Get One,1.2773128544089287
Dawn Sims,7658 Leslie Creek,South Lindamouth,21292,551.189.1920,Printmaker,4,279.29,1,0,Surburban,1,Web,No Offer,0.38856786323499204
Jennifer Johnson,2672 Le Divide,Spencerfurt,19662,+1-134-213-4012,Economist,2,80.63,1,0,Surburban,0,Phone,Discount,0.9137500193898984
Sandra Barrett,1984 Michael Expressway,Michaelhaven,78843,431-238-2703x17632,Textile designer,2,254.07,1,1,Urban,0,Phone,Discount,1.7631063694125522
David Carr,1500 Butler Unions Apt. 518,Port Seanborough,65300,(215)948-1795x61538,Health and safety inspector,7,253.53,1,0,Urban,0,Multichannel,No Offer,0.893275295799854
Charles Howe,4297 Joseph Branch Apt. 185,Johnsonfurt,40483,112-574-8021,Emergency planning/management officer,4,29.99,0,1,Surburban,1,Phone,Buy One Get One,0.4704454077693493
George Davis,450 Porter Mountain Apt. 549,New Timothyport,87437,037-941-6475,Claims inspector/assessor,9,131.28,1,0,Surburban,1,Phone,Buy One Get One,0.7817679021016012
Jerry Aguirre,96964 Gilbert Course,East Crystalshire,62737,714.365.0139x4934,"Librarian, public",4,1037.7,1,0,Urban,1,Web,Discount,0.6985604453953415
Barbara Mosley,988 Hopkins Circle,East Jamesstad,29871,001-875-524-7940x454,"Scientist, research (physical sciences)",2,206.53,1,0,Surburban,0,Multichannel,Buy One Get One,1.6625189174097907
Jane Ward,60447 Richard Key Suite 075,Lake Davidborough,6570,557-852-7777,Insurance risk surveyor,2,221.99,1,0,Urban,0,Multichannel,Buy One Get One,0.8785103032315625
Cynthia Strickland,833 Eric Manor,Nelsonmouth,48315,001-672-629-3051x8976,Podiatrist,7,213.14,0,1,Urban,0,Web,No Offer,0.8693712677886116
Erin Delgado,222 Darlene Road Apt. 404,Jeanfurt,12563,404-476-6965x70051,Private music teacher,2,312.09,1,1,Urban,0,Multichannel,Buy One Get One,2.0087002066740287
Matthew Garcia,9518 Young Grove,Luistown,45970,(191)822-6349,"Conservator, museum/gallery",6,29.99,0,1,Surburban,1,Phone,Discount,0.7365734204763308
Brett Taylor,1521 Day Hollow Apt. 203,Kevinview,49580,(772)939-9298,Architectural technologist,1,495.72,1,0,Rural,0,Web,Buy One Get One,0.8877206125160704
Jeffrey Wilson,1184 Schwartz Grove Apt. 275,Port Codyport,93827,892.077.4822,Higher education careers adviser,7,358.95,1,1,Surburban,0,Phone,Discount,0.9497360503595932
William Smith,14903 Woodward Trafficway,Allisonside,84163,(333)441-6235x63882,"Designer, exhibition/display",5,537.58,1,1,Surburban,1,Phone,No Offer,0.6964156002588648
Colleen Nguyen,54506 Alice Creek,Carrieville,28449,594-766-1495,"Designer, fashion/clothing",7,29.99,1,0,Urban,0,Web,Discount,0.9482586471670156
Paul Brown,604 Blake Rapids,New Angelamouth,55903,+1-447-784-0871,"Administrator, Civil Service",9,29.99,0,1,Surburban,0,Web,Buy One Get One,0.8662852598384998
Kevin Morales,09341 Hutchinson Tunnel,South Ashley,77499,160.696.2185x42115,"Engineer, site",1,42.67,1,0,Surburban,0,Phone,Buy One Get One,0.6958792660888906
Daniel Luna,5203 Tonya Roads Suite 908,Foxview,31681,5719479708,Barrister,4,167.88,1,0,Urban,0,Web,Buy One Get One,0.9470427481554408
Bob Lambert,727 Peck Inlet Apt. 085,West Annaview,9597,899.673.4931x416,Amenity horticulturist,4,303.33,0,1,Surburban,0,Phone,Discount,1.5830466547371191
Christine Smith,83163 Jamie Passage Apt. 504,Olsonmouth,7988,+1-996-403-9877x96220,Learning mentor,1,146.78,0,1,Rural,0,Web,Discount,0.5054398088499129
Jennifer Brewer,200 Mccullough Manors,Robertmouth,2929,+1-128-890-6142,"Engineer, broadcasting (operations)",3,157.87,1,0,Surburban,0,Web,No Offer,0.7056590127524591
Jessica Mcintosh,4051 James Grove Apt. 467,East Justin,31161,+1-338-660-0650x744,Hydrographic surveyor,5,129.81,0,1,Rural,0,Phone,No Offer,0.9055272825764008
Gabriel Horn,4834 Chambers Stream Apt. 927,South Heatherville,13477,609-949-1291,Photographer,1,222.66,0,1,Urban,1,Multichannel,Discount,1.3928952066810385
Scott Bowen,0553 Brenda Village Suite 957,Port Steven,55031,879.822.1316x134,"Production assistant, television",1,62.68,0,1,Surburban,0,Web,No Offer,0.837710020902909
Richard Allison,723 Anderson Overpass Apt. 974,Ramosfurt,38676,+1-377-750-0279x3279,Secretary/administrator,1,99.34,0,1,Surburban,0,Web,No Offer,1.159895821448689
Jonathan Salas,90674 Stephanie Mall Suite 149,Lake Marcusland,96932,572-213-9263x3946,General practice doctor,11,151.33,0,1,Surburban,1,Phone,Discount,0.6320889737255326
Daniel Day,2567 Deborah Squares Apt. 209,South Richardchester,23623,+1-121-306-1884x74224,Immigration officer,5,543.98,1,0,Urban,1,Multichannel,No Offer,1.4127439195927924
Nicole Harrell,787 Colin Key,West John,48591,(126)493-9291x2791,Land,3,50.45,0,1,Urban,1,Web,No Offer,1.3892213061698422
Jordan Fisher,43447 Everett Alley,New Jamesville,56871,8632984660,Tax inspector,7,191.5,1,0,Surburban,0,Web,Buy One Get One,1.1858191563247398
Matthew Hardin,69231 Vincent Lock,East Leah,95305,001-391-739-1294x73097,Secretary/administrator,2,280.99,1,1,Surburban,0,Web,No Offer,0.908207250238802
David Mason,29734 Matthew Meadow,Samanthafort,5005,222.470.7773,Careers adviser,8,170.69,1,0,Surburban,0,Web,Discount,0.8281618234016832
Mr. Wesley Murphy,2396 Mark Bridge Apt. 242,Campbellport,42487,+1-227-576-0539x18479,Architectural technologist,3,527.26,1,0,Urban,1,Phone,Buy One Get One,1.2601459249155702
Richard Anderson,3261 Lopez Manors Suite 518,Leonview,74689,(204)194-0733,"Designer, jewellery",8,230.89,1,0,Surburban,1,Web,Buy One Get One,0.8747339266622034
Courtney Hodges,6714 Brett Ford,Meganport,49290,488-523-9375,Personal assistant,2,183.65,1,0,Rural,0,Phone,No Offer,2.306523158131105
David Myers,2763 Patterson Circle Apt. 100,New Leslie,44319,(983)190-5864x8018,"Psychotherapist, child",3,156.33,0,1,Surburban,0,Phone,Buy One Get One,1.3954594541398122
Justin Riddle,59463 Karen Forest,Matthewfort,74316,190-890-6023x7616,Press photographer,11,84.0,1,0,Urban,1,Web,Discount,0.9565187387775194
Anthony Romero,58225 Andrews Springs,Courtneyshire,58891,(669)445-4760,Education administrator,6,115.4,1,0,Urban,0,Phone,Buy One Get One,1.886705914999724
Robin Norton,09963 Manuel Gardens,Scottburgh,12768,896.325.6366x81378,Interpreter,2,82.85,0,1,Rural,0,Phone,Buy One Get One,0.4997938832106529
Joseph Garcia,2267 Grant Bridge Apt. 511,Ronaldton,9941,959.544.8266x4677,Research scientist (physical sciences),2,584.37,1,0,Urban,1,Multichannel,Discount,1.6034620768557004
Daniel Mccoy PhD,80208 Gonzales Island,Simmonsland,4916,2163480226,Nutritional therapist,10,29.99,0,1,Urban,0,Web,Buy One Get One,1.1749358985119291
Omar Mitchell,99371 Kristin Plains Suite 357,East Jason,39673,(345)632-9628,Human resources officer,1,209.95,1,0,Urban,1,Multichannel,Buy One Get One,0.962325514080389
Christopher Davidson,11943 Williams Cape,Lake Richard,1025,497-198-6382,Land/geomatics surveyor,11,29.99,0,1,Surburban,1,Phone,Buy One Get One,1.363375561533155
Jessica Barber,3950 Tommy Fork,Howardton,51943,(037)866-5205,Financial risk analyst,7,146.8,1,0,Urban,0,Phone,Buy One Get One,0.8300694695019301
James Stephens,32299 Andrew Mountain Apt. 033,Seanland,58154,426.807.9423,Clinical molecular geneticist,10,106.08,0,1,Surburban,1,Phone,Buy One Get One,0.8177488577481433
Melissa Paul DDS,84862 Johnson Spurs Apt. 556,Ruthstad,80991,(127)559-9269x65286,Clinical psychologist,3,573.0,1,0,Surburban,1,Web,Buy One Get One,0.8947207327490738
Paul Richards,46019 Fuller Courts,Hermanstad,62295,+1-146-260-6304x1909,Herbalist,9,101.1,0,1,Urban,1,Phone,No Offer,0.5418511708240611
Amber Ruiz,0731 Douglas Wall Apt. 072,West Sandra,70185,8369714653,"Administrator, sports",1,220.89,1,1,Surburban,0,Phone,Discount,1.3673409816481743
Lisa Jones,7905 Ramirez Ramp,Paulchester,68565,943.629.9034x28514,Computer games developer,4,116.45,1,0,Rural,1,Web,No Offer,2.1129325735342697
Gregory Hill,803 Wendy Lake Suite 214,Lake Coltonburgh,12270,+1-355-928-6656x443,Art gallery manager,10,58.63,1,0,Surburban,1,Web,Buy One Get One,2.5953312547832934
Rhonda Grant,31924 Mitchell Curve Apt. 683,West Gregory,79549,717.306.5853x300,Early years teacher,1,185.53,0,1,Urban,0,Phone,Discount,1.442325413984805
Anthony Snyder MD,3360 Allison Estate Suite 781,Kimberlymouth,67382,(296)309-6879x34062,"Psychologist, clinical",1,474.13,0,1,Urban,0,Phone,Discount,1.5595893526958893
Christopher Garcia,908 Day Prairie Apt. 151,North Dennishaven,23744,491.137.4855,"Editor, commissioning",1,243.82,1,0,Rural,0,Multichannel,No Offer,0.9812055850487712
Christopher Rowland,705 Hogan Summit Suite 241,Hollyville,99052,+1-523-230-7680x879,Dramatherapist,7,184.64,1,0,Rural,0,Phone,Buy One Get One,1.1878099387969008
Keith Ho,2670 Manning Brooks Suite 168,Charlesville,93283,662.993.1167,Energy engineer,6,231.34,0,1,Surburban,0,Phone,No Offer,0.5582574800940496
Timothy Ruiz,2591 Joseph Stravenue Apt. 183,Josephhaven,56498,772-623-1929x19859,Chief Technology Officer,9,72.24,0,1,Surburban,0,Web,Discount,1.4358700364155337
Johnny Christensen,7582 Jimenez Villages,Ronaldbury,83482,001-881-779-6924x77808,"Therapist, horticultural",8,166.23,0,1,Surburban,1,Web,Buy One Get One,1.6274382857025174
Priscilla Bond,090 York Brook,Williamsbury,67474,458.552.3574x2611,Armed forces logistics/support/administrative officer,4,266.14,1,1,Surburban,1,Web,Discount,1.4906270747712795
Darlene Higgins,76846 Megan Extension Suite 832,Vincentberg,35621,+1-977-253-5219,Horticultural therapist,11,29.99,0,1,Surburban,0,Web,Buy One Get One,0.5573007549192911
Anna Wagner,52263 Carla Mountains,East Kathryn,7216,+1-744-179-7872x0568,Manufacturing systems engineer,9,64.81,0,1,Surburban,0,Web,No Offer,0.7427798259747436
Tiffany Ayers,45836 Kenneth Islands Apt. 669,East Charles,31777,417-440-1158,Media planner,9,356.55,1,0,Surburban,0,Phone,Buy One Get One,1.3227809877545604
Kenneth Simpson,32073 Maddox Plains Suite 761,South Adam,44770,418-915-5214,Nature conservation officer,9,205.33,1,0,Surburban,1,Multichannel,Discount,0.8218789493575402
Sara Flores,18024 Jay Tunnel,Reidmouth,52681,231-595-2164x44975,"Psychologist, sport and exercise",1,187.08,0,1,Urban,1,Phone,Discount,1.7730139204372748
Martha Berger,96330 Sierra Club,Mccalltown,78391,100.148.9394,Air traffic controller,2,29.99,0,1,Surburban,1,Phone,No Offer,0.7186694389808687
Steven Hobbs,5614 Heather Parkways,South Heather,16779,251-765-3916,Cartographer,2,968.37,1,0,Rural,1,Multichannel,No Offer,1.2932506996174924
Adam Sexton,7861 Bridget Canyon,Klinemouth,32484,208-026-3293,"Embryologist, clinical",8,166.34,1,0,Urban,1,Phone,Discount,0.8448518789443595
Mary Cochran,528 James Bridge Apt. 728,Turnerbury,52713,629.108.0203x645,Telecommunications researcher,10,93.87,1,0,Urban,1,Web,No Offer,1.4654632693859342
Walter Williams,99392 Cunningham Trail Suite 546,Collinsfort,10514,454.303.1692x50135,Museum/gallery exhibitions officer,5,171.83,0,1,Surburban,1,Web,Discount,0.7461551089551629
Robin Butler,488 Renee Crest,Wademouth,7838,+1-737-661-3628,Mental health nurse,10,127.84,0,1,Surburban,1,Phone,Buy One Get One,1.2613536711829971
